line_id,order_id,book_id,price
12933,4451,5727,9.26
12934,7512,4305,7.71
12935,2021,5827,4.62
12936,2726,11043,6.32
12937,2027,3697,18.40
12938,899,4687,15.80
12939,3968,7378,12.39
12940,1782,1156,11.52
12941,5851,2157,17.79
12942,6009,2935,5.21
12943,4773,7902,7.29
12944,5876,4224,12.68
12945,2498,5334,16.89
12946,1410,5540,6.24
12947,7272,9470,19.27
12948,877,1065,2.69
12949,7296,13,9.93
12950,6840,5652,16.94
12951,6400,6514,6.78
12952,1831,2376,9.53
12953,3550,3369,9.11
12954,5214,9341,13.34
12955,2710,10230,2.71
12956,1313,10589,1.19
12957,4072,9334,1.06
12958,4693,7454,17.75
12959,2873,2667,6.98
12960,1155,5667,19.86
12961,4501,9547,9.00
12962,638,9234,10.23
12963,6004,8471,10.75
12964,3638,6122,5.24
12965,813,933,1.46
12966,2197,6052,2.62
12967,5259,5744,3.92
12968,1921,4829,11.73
12969,4074,4076,3.81
12970,3590,10808,14.90
12971,6630,2622,17.94
12972,3683,4665,17.95
12973,2423,7460,17.30
12974,690,9884,4.59
12975,6661,2959,10.09
12976,3180,5380,18.90
12977,5638,729,2.03
12978,1570,9012,10.25
12979,5948,7996,18.00
12980,6710,5928,4.62
12981,6120,2685,9.56
12982,4345,5108,7.13
12983,3537,5818,8.14
12984,4933,10334,12.27
12985,4673,7765,12.36
12986,1947,1028,12.59
12987,266,3465,1.19
12988,2326,9078,8.50
12989,4493,313,0.22
12990,2656,11111,6.26
12991,5858,2926,0.31
12992,747,4340,8.99
12993,5381,11116,19.02
12994,5104,8069,11.81
12995,4783,7761,5.89
12996,6298,620,5.60
12997,6003,4774,14.70
12998,2052,450,3.15
12999,3401,9280,18.07
13000,2094,6108,19.22
13001,5572,5559,17.09
13002,2299,5106,2.18
13003,5726,1513,13.95
13004,809,10659,16.84
13005,7166,4922,4.91
13006,2164,9660,3.34
13007,3725,5763,17.71
13008,1861,5214,8.49
13009,4021,8970,14.46
13010,5839,6024,11.47
13011,4538,1621,1.15
13012,5523,3200,6.48
13013,890,989,17.60
13014,5250,3828,4.67
13015,5987,6494,15.12
13016,5158,10523,12.13
13017,22,2802,11.48
13018,5258,8707,9.07
13019,6290,6827,13.58
13020,5651,6894,8.66
13021,6357,10853,15.69
13022,1021,7205,3.23
13023,676,7266,12.90
13024,5477,2026,12.68
13025,1759,6613,5.30
13026,5736,4892,19.89
13027,5119,10140,11.42
13028,6565,1330,17.67
13029,694,6264,19.12
13030,5926,8898,14.86
13031,7042,10427,10.63
13032,6709,650,12.73
13033,2203,4898,7.28
13034,41,1707,1.83
13035,5404,1220,9.73
13036,5611,7872,3.40
13037,188,1256,19.73
13038,4883,3070,8.06
13039,4325,1975,13.62
13040,3941,1868,19.18
13041,472,1078,7.49
13042,100,3960,17.58
13043,1168,2961,8.80
13044,4723,8668,14.66
13045,4395,949,17.89
13046,5397,9181,15.38
13047,2831,4870,18.20
13048,2465,8994,7.44
13049,3507,2833,17.98
13050,5994,4948,4.13
13051,4406,8032,18.65
13052,3284,8700,14.04
13053,6894,2950,3.68
13054,1392,2888,9.93
13055,7523,9800,3.79
13056,810,5975,10.11
13057,4243,2723,6.46
13058,6971,10991,16.52
13059,1527,10645,0.82
13060,264,2229,19.66
13061,6983,6924,19.12
13062,483,9170,16.54
13063,312,4513,13.58
13064,1467,7217,3.92
13065,7252,3514,6.15
13066,1950,219,10.95
13067,4695,698,0.57
13068,417,3295,3.49
13069,189,9207,12.10
13070,1537,5795,9.84
13071,5401,4631,11.05
13072,7333,10384,16.31
13073,147,7405,2.25
13074,4000,1910,8.89
13075,5113,2316,15.83
13076,4036,3958,19.49
13077,1521,3735,15.88
13078,5207,6157,19.07
13079,1574,8865,0.11
13080,3524,1251,5.46
13081,2340,7047,0.36
13082,2927,8968,4.02
13083,3921,4102,10.58
13084,831,3604,13.40
13085,2342,7143,8.91
13086,7348,4190,12.20
13087,4160,3578,12.05
13088,246,5527,1.25
13089,2096,377,17.61
13090,7006,7909,7.52
13091,6866,435,4.94
13092,2517,9050,15.48
13093,705,4391,15.66
13094,6837,10564,6.04
13095,7020,8326,0.73
13096,1408,10234,0.65
13097,3723,10208,6.80
13098,3437,8260,13.41
13099,3257,7415,3.66
13100,6846,7687,2.28
13101,4710,10385,11.85
13102,967,3800,2.14
13103,1460,7666,5.19
13104,2864,301,14.48
13105,4209,584,19.25
13106,1860,1191,6.71
13107,4048,9706,5.09
13108,4474,2422,11.54
13109,5221,10121,15.55
13110,4938,4442,11.72
13111,5981,3933,1.64
13112,5771,8255,16.73
13113,4214,5682,6.17
13114,6177,5955,4.76
13115,487,738,8.17
13116,2745,1608,10.35
13117,2104,816,3.87
13118,1101,10537,2.33
13119,718,10096,2.87
13120,6761,8698,3.35
13121,394,1143,14.33
13122,1743,3274,7.90
13123,3879,11020,3.50
13124,3923,5142,14.04
13125,7217,6972,6.63
13126,6885,3169,3.03
13127,2974,379,11.77
13128,4434,5436,3.07
13129,1699,3101,12.72
13130,5972,8373,0.54
13131,169,9262,4.08
13132,2557,9666,4.44
13133,467,4178,0.77
13134,3593,564,15.38
13135,5179,9027,4.60
13136,616,8355,17.61
13137,5545,2529,5.19
13138,742,6056,19.44
13139,678,390,9.36
13140,5675,6033,17.54
13141,378,4193,18.75
13142,1641,1808,3.55
13143,4170,9854,15.18
13144,2816,3550,8.63
13145,5692,808,8.76
13146,1965,8018,6.02
13147,4308,5163,15.79
13148,2719,3042,3.37
13149,4552,10068,0.93
13150,6856,385,18.57
13151,2913,2666,14.35
13152,683,2858,0.79
13153,7467,9006,11.50
13154,5380,5696,5.25
13155,54,10607,7.71
13156,5490,9601,6.83
13157,7024,11120,9.53
13158,6675,7090,11.61
13159,4976,8367,1.18
13160,3479,4436,8.10
13161,6666,5566,16.55
13162,3151,6816,9.46
13163,292,5282,9.23
13164,1656,1267,7.14
13165,3473,6472,18.14
13166,1580,1036,1.89
13167,6078,7051,6.31
13168,6054,9001,18.85
13169,6823,4157,6.08
13170,3865,8924,19.33
13171,2568,4668,3.56
13172,5323,1915,13.49
13173,4268,950,3.56
13174,619,7042,15.84
13175,1052,6761,1.61
13176,5382,2542,3.26
13177,5424,3339,14.98
13178,1222,3607,14.80
13179,4211,3860,14.27
13180,4997,3874,15.60
13181,5260,3379,0.84
13182,307,4135,4.46
13183,3727,1950,10.64
13184,3463,3427,8.39
13185,2506,1504,5.01
13186,1266,4690,10.48
13187,1727,9890,6.96
13188,2845,10354,14.93
13189,4996,7199,6.60
13190,6056,2355,7.60
13191,6142,3594,16.87
13192,3987,3732,16.68
13193,2969,10077,7.67
13194,4005,6838,0.04
13195,1132,7337,7.75
13196,2341,7843,16.03
13197,2107,3236,7.25
13198,4497,3502,6.93
13199,3119,3744,13.06
13200,4356,7458,14.32
13201,3564,7983,7.54
13202,4653,4707,4.86
13203,2155,4019,1.29
13204,2303,2823,5.87
13205,4049,3906,18.34
13206,7128,10129,19.83
13207,2472,5618,14.14
13208,1667,695,4.00
13209,309,1451,17.95
13210,6231,4876,3.73
13211,6189,2753,2.36
13212,728,426,13.79
13213,1130,10434,2.23
13214,3654,7854,9.62
13215,4617,6312,9.34
13216,5988,8198,11.40
13217,5239,6402,3.08
13218,7390,4873,15.32
13219,1944,6287,13.57
13220,4220,5062,17.97
13221,6947,293,13.91
13222,961,10742,1.21
13223,6571,2264,2.97
13224,3266,7000,5.68
13225,5389,3095,4.72
13226,5904,5671,4.93
13227,4424,1855,16.71
13228,7154,7029,6.70
13229,6792,9723,11.08
13230,4961,8654,11.30
13231,3144,9885,9.48
13232,5993,8455,6.46
13233,4882,307,14.14
13234,5080,1203,3.85
13235,4253,8133,3.30
13236,5421,269,16.22
13237,7415,8073,18.85
13238,7213,9976,7.16
13239,1248,1260,10.17
13240,4833,6079,4.67
13241,6221,5747,15.19
13242,6767,7025,17.50
13243,6817,4275,11.94
13244,7458,847,9.26
13245,4376,7836,1.28
13246,819,5669,13.02
13247,1199,9153,16.69
13248,3188,8429,18.99
13249,3929,1852,16.45
13250,5502,842,15.60
13251,4753,9360,6.45
13252,5514,4358,19.77
13253,3720,9391,10.62
13254,5026,7338,19.64
13255,709,10831,19.53
13256,5550,8180,0.21
13257,6805,8414,8.75
13258,1005,822,15.88
13259,398,8661,10.39
13260,6957,11121,15.36
13261,7365,9590,16.66
13262,4284,3253,13.66
13263,1884,3425,10.26
13264,6214,5180,10.24
13265,1115,5730,11.19
13266,1608,5294,0.31
13267,1832,9461,2.04
13268,6946,3920,19.46
13269,365,11072,8.25
13270,5620,9114,15.91
13271,5359,2312,18.89
13272,5098,1269,10.90
13273,5695,287,15.38
13274,710,2956,13.57
13275,3029,9659,4.05
13276,6431,4667,4.66
13277,3418,7518,14.29
13278,3876,3300,11.48
13279,108,6654,15.97
13280,369,8524,17.23
13281,1588,890,6.73
13282,6513,3503,18.86
13283,2186,6795,19.96
13284,650,1264,3.60
13285,4940,10400,15.43
13286,1261,7574,14.73
13287,2161,2136,6.90
13288,3931,1470,12.69
13289,579,10530,18.85
13290,5485,619,11.38
13291,4801,5488,9.72
13292,3248,3183,1.98
13293,1792,8293,15.18
13294,7197,8731,3.28
13295,4463,217,7.24
13296,6931,4303,3.72
13297,611,7278,11.13
13298,6781,8406,13.99
13299,935,8183,2.77
13300,733,3344,2.27
13301,2790,7659,5.14
13302,280,3785,1.85
13303,2507,1258,6.23
13304,3715,762,7.26
13305,7201,4069,5.49
13306,4571,3363,9.00
13307,7241,3813,4.51
13308,2966,9010,11.47
13309,7395,9142,11.14
13310,482,3390,9.98
13311,3570,689,1.47
13312,1456,2494,3.47
13313,2488,3473,7.86
13314,6363,9108,1.17
13315,3629,6208,7.70
13316,5371,8570,0.76
13317,3976,9432,4.35
13318,6649,1555,8.63
13319,6511,2983,11.37
13320,7127,8155,19.22
13321,2382,8793,4.74
13322,542,773,2.61
13323,6107,9515,5.17
13324,4412,592,5.69
13325,5117,5659,16.25
13326,1453,4635,4.78
13327,6750,8913,2.10
13328,88,725,13.06
13329,639,10996,9.94
13330,4491,8903,4.45
13331,270,5756,10.77
13332,4401,6189,7.21
13333,6718,3349,4.82
13334,1472,6513,12.07
13335,7472,2921,9.54
13336,7172,8077,7.29
13337,7138,3088,7.45
13338,180,7865,10.90
13339,7302,8189,18.98
13340,663,3836,13.65
13341,1300,5449,9.58
13342,7077,10820,16.21
13343,2702,5719,17.17
13344,126,2911,3.04
13345,4203,2671,15.20
13346,6114,1085,18.60
13347,1761,4893,3.40
13348,4403,1162,2.81
13349,4131,789,5.41
13350,2725,10747,11.52
13351,2466,186,17.62
13352,5228,7849,19.24
13353,2717,4731,14.18
13354,5529,10832,17.75
13355,6830,10839,17.06
13356,1753,10292,17.08
13357,2622,5705,5.22
13358,5182,4696,16.14
13359,1631,7926,18.22
13360,7199,2909,2.78
13361,3466,708,13.46
13362,4278,4420,1.68
13363,951,7618,10.24
13364,5780,4924,12.00
13365,1124,352,4.19
13366,5181,9085,9.83
13367,1255,2706,18.56
13368,4568,9510,9.85
13369,858,10724,2.45
13370,4233,10172,15.38
13371,3250,8736,8.13
13372,7516,7228,14.26
13373,3815,1410,1.20
13374,5613,7721,13.62
13375,4984,9350,7.78
13376,393,9323,8.13
13377,2306,8159,7.20
13378,1153,6958,3.53
13379,253,2609,18.16
13380,6492,4426,17.57
13381,4992,931,11.68
13382,1740,5681,10.89
13383,5295,5775,5.13
13384,2232,7924,8.07
13385,1680,1086,16.11
13386,1544,4105,19.73
13387,2817,1517,6.07
13388,7410,5508,13.92
13389,7354,736,12.41
13390,3542,10048,13.00
13391,1536,5051,18.70
13392,7175,6405,16.49
13393,2562,9443,2.70
13394,6614,10137,6.46
13395,431,3067,12.43
13396,2781,4260,1.00
13397,5958,10176,10.54
13398,2680,10950,5.66
13399,4546,2361,10.83
13400,997,7855,3.93
13401,984,4394,17.81
13402,3681,5451,19.71
13403,3035,4196,8.00
13404,4306,3934,12.06
13405,2761,3076,6.90
13406,4751,8694,5.56
13407,1049,7347,3.29
13408,2863,4617,6.33
13409,5817,9742,7.07
13410,2250,10197,6.51
13411,1487,3125,7.57
13412,2068,6543,3.64
13413,822,9087,14.71
13414,6087,1297,18.12
13415,842,11124,2.41
13416,5431,5069,7.70
13417,5856,6952,15.79
13418,5169,5086,16.44
13419,5574,3994,19.99
13420,6020,10694,5.79
13421,764,4716,12.37
13422,6714,257,1.25
13423,2020,9261,15.43
13424,2972,8269,15.13
13425,3940,1066,12.46
13426,4465,4320,1.95
13427,1046,6496,19.92
13428,5724,1394,4.56
13429,5983,3060,10.15
13430,1941,392,16.27
13431,1292,2134,15.60
13432,2514,6595,6.03
13433,2368,4030,0.57
13434,4777,6498,3.76
13435,3379,10623,15.24
13436,6929,3403,1.46
13437,4892,100,5.11
13438,2754,4354,3.16
13439,4405,5366,11.26
13440,3392,8742,17.22
13441,6776,1124,4.47
13442,3438,4548,16.87
13443,4137,39,5.93
13444,1062,6854,10.30
13445,4534,1084,6.14
13446,3952,8838,10.35
13447,5340,55,17.38
13448,7265,560,7.86
13449,3191,5133,11.43
13450,3552,3820,3.56
13451,1402,7881,5.59
13452,3667,3938,10.74
13453,3331,9792,0.26
13454,3830,9221,3.69
13455,1720,4779,13.30
13456,7311,266,11.86
13457,2592,302,9.40
13458,1940,2377,3.61
13459,2308,1859,16.39
13460,1723,5903,5.21
13461,5416,7497,12.85
13462,2541,2449,17.49
13463,6134,4899,18.28
13464,4128,2646,5.38
13465,949,1904,14.14
13466,4157,6110,15.13
13467,12,7709,17.06
13468,4265,6051,6.72
13469,6304,8365,8.24
13470,6705,2863,5.38
13471,2994,5094,13.57
13472,779,4942,15.70
13473,6172,3957,3.84
13474,5049,3548,13.53
13475,5364,7467,10.01
13476,5186,3468,15.46
13477,2279,1200,17.95
13478,5893,3094,15.57
13479,582,9451,17.80
13480,2459,4124,11.67
13481,2928,1230,6.60
13482,7005,3563,15.28
13483,1754,1231,13.72
13484,3839,3682,3.24
13485,2768,7638,8.81
13486,4287,9684,0.74
13487,4194,1472,2.69
13488,3936,6296,12.55
13489,4835,10731,11.48
13490,5526,7624,11.87
13491,6515,6495,17.98
13492,6754,581,9.60
13493,5698,514,11.38
13494,7089,10614,13.08
13495,3452,4262,19.88
13496,4982,7669,4.61
13497,5202,11,14.59
13498,489,4912,13.87
13499,1885,6059,1.53
13500,4446,4094,5.00
13501,7399,3747,6.07
13502,5965,7113,11.36
13503,1291,10260,5.61
13504,5703,7089,7.31
13505,4792,936,10.86
13506,645,6740,2.20
13507,7306,8691,16.16
13508,6387,6658,0.23
13509,3737,7645,2.15
13510,3626,10272,8.18
13511,4625,3574,9.98
13512,5905,4171,7.91
13513,6183,9283,9.36
13514,3416,7184,7.85
13515,3213,1866,15.07
13516,2835,1122,4.89
13517,3888,3625,6.84
13518,3988,51,1.61
13519,6731,434,2.85
13520,830,6378,16.21
13521,4622,8791,13.56
13522,2687,10765,5.64
13523,4389,472,17.48
13524,4587,3725,12.51
13525,6158,10924,2.33
13526,1928,10926,12.75
13527,5443,2974,11.04
13528,7444,4632,12.12
13529,716,2317,11.89
13530,643,6397,17.72
13531,3420,5341,14.63
13532,3847,10262,18.59
13533,3962,112,0.72
13534,7158,1259,0.63
13535,7035,10587,1.22
13536,5666,4931,5.60
13537,6501,2266,13.61
13538,7497,912,14.79
13539,5174,6213,17.95
13540,5052,9695,8.89
13541,6029,3931,5.58
13542,6439,9306,5.35
13543,2162,8046,18.59
13544,1949,9418,14.24
13545,2645,6941,11.39
13546,2968,8,15.96
13547,1916,5114,13.47
13548,5439,4558,12.48
13549,1240,76,0.19
13550,7141,10801,5.69
13551,2503,669,17.91
13552,839,5284,18.77
13553,6948,1866,2.71
13554,6007,4598,2.62
13555,3993,10922,13.14
13556,601,5753,3.67
13557,2276,7810,15.24
13558,6558,7563,1.43
13559,7544,5972,19.79
13560,6739,3437,12.76
13561,3787,7533,0.30
13562,3618,10350,2.95
13563,7103,2161,3.75
13564,3944,2814,14.45
13565,573,2877,6.07
13566,2308,5855,12.13
13567,4849,7612,12.06
13568,3018,9753,13.72
13569,2162,7261,14.61
13570,5860,1306,16.31
13571,3560,11032,10.36
13572,3196,501,14.72
13573,6572,4800,17.17
13574,3758,10836,6.17
13575,1311,2669,5.96
13576,6778,1089,6.96
13577,2022,5510,11.45
13578,3916,8957,19.86
13579,6920,6118,14.73
13580,4002,2752,10.74
13581,956,3628,0.73
13582,6481,6747,1.69
13583,2427,9198,14.04
13584,536,6510,15.14
13585,1071,907,15.18
13586,3745,5407,2.06
13587,5496,5030,14.19
13588,3394,6744,19.09
13589,4097,9563,6.68
13590,6047,6437,12.83
13591,2699,2948,19.05
13592,3444,1174,16.43
13593,363,7931,11.96
13594,478,3677,13.54
13595,1898,5140,10.85
13596,7250,7069,10.46
13597,5021,8373,14.47
13598,2640,3207,2.69
13599,6122,2486,5.58
13600,4537,3788,18.51
13601,916,1816,1.76
13602,357,11047,13.56
13603,908,1507,1.11
13604,6889,6306,11.76
13605,1047,5412,15.78
13606,4131,2659,3.11
13607,1653,2291,5.98
13608,6966,3774,17.89
13609,2107,3671,17.44
13610,4939,2048,5.43
13611,2994,1691,9.57
13612,6026,7908,0.65
13613,4862,10093,16.74
13614,7197,3656,6.81
13615,7505,4268,1.04
13616,5643,6195,19.23
13617,7254,3804,3.40
13618,4481,8380,8.24
13619,3921,4144,15.54
13620,6736,2953,7.35
13621,1460,8710,1.39
13622,4578,6757,4.43
13623,427,3319,17.99
13624,2154,10753,3.92
13625,2759,10814,9.87
13626,327,4854,8.69
13627,1971,5486,18.46
13628,2891,10301,12.88
13629,6953,8448,17.42
13630,4053,8989,0.27
13631,4428,10813,18.16
13632,1993,6361,5.76
13633,7094,3320,3.40
13634,6649,7313,5.39
13635,3159,1760,14.54
13636,2746,7222,8.39
13637,1980,4934,10.39
13638,775,1954,15.37
13639,4157,8461,13.28
13640,1079,575,4.96
13641,3643,9296,1.94
13642,1177,849,15.59
13643,5252,912,3.05
13644,5354,6184,16.57
13645,3959,7026,4.14
13646,3632,166,15.28
13647,3649,9319,19.15
13648,7086,2247,10.70
13649,3051,10557,12.57
13650,4104,2051,15.47
13651,3696,8538,17.30
13652,3029,8075,17.98
13653,184,8372,1.56
13654,2098,11009,19.13
13655,6443,6966,8.85
13656,4142,4320,11.95
13657,4080,3203,4.08
13658,7159,2071,10.93
13659,4863,3763,17.89
13660,4016,4337,12.12
13661,1277,325,4.13
13662,6216,10565,4.30
13663,834,9208,3.09
13664,1033,3914,14.44
13665,5811,4483,5.26
13666,2494,2364,10.40
13667,5258,11050,1.84
13668,194,6520,7.43
13669,5207,3824,14.67
13670,4550,581,1.42
13671,3786,5992,19.90
13672,1184,7690,7.44
13673,4362,2149,15.54
13674,1308,3471,1.10
13675,4117,2271,18.58
13676,556,5925,7.13
13677,3761,783,2.15
13678,4185,5530,3.94
13679,5612,104,7.56
13680,2149,1273,1.79
13681,1015,8852,7.55
13682,6446,8550,18.23
13683,900,3896,15.75
13684,7373,890,15.07
13685,2010,5720,17.54
13686,5256,3915,15.96
13687,2906,8953,1.47
13688,3186,38,9.99
13689,4226,6289,6.23
13690,2023,1913,9.09
13691,627,4473,9.45
13692,6715,3047,18.96
13693,5583,4884,11.15
13694,2919,10590,1.68
13695,840,1902,15.26
13696,3482,3521,0.50
13697,5457,6582,18.25
13698,3249,5314,19.94
13699,4583,4344,3.07
13700,4921,9767,12.09
13701,3545,7060,9.75
13702,2031,9265,13.82
13703,5193,4167,13.40
13704,7144,6467,17.76
13705,4794,8108,12.58
13706,4457,8827,16.63
13707,6803,1683,3.81
13708,7000,9650,6.03
13709,2949,8057,12.38
13710,6594,3645,19.05
13711,2985,3304,16.52
13712,205,4477,7.92
13713,2577,7905,9.74
13714,4027,4517,9.71
13715,5598,10827,18.06
13716,5119,10677,2.90
13717,4153,4365,9.58
13718,2661,3624,8.42
13719,6584,5011,10.84
13720,6022,2762,18.61
13721,2272,4717,3.19
13722,433,1263,8.12
13723,1063,3719,2.47
13724,1252,5781,5.17
13725,1524,1606,8.42
13726,2263,10743,8.64
13727,5459,2797,3.35
13728,183,3633,9.44
13729,3939,857,10.17
13730,2893,1758,18.82
13731,348,6192,2.77
13732,1892,6060,9.44
13733,3289,1819,18.44
13734,7311,6798,7.79
13735,4169,8334,6.64
13736,5349,11070,1.45
13737,4683,5922,2.18
13738,3614,8321,9.96
13739,1146,7298,15.81
13740,7494,8909,0.85
13741,2226,1820,10.68
13742,5647,9657,16.45
13743,2593,3469,6.14
13744,2329,3514,13.04
13745,1605,3136,18.46
13746,702,4528,11.18
13747,5978,2277,16.62
13748,4868,8652,10.79
13749,5497,5013,1.76
13750,1400,5872,8.26
13751,3551,10386,18.52
13752,1412,808,3.68
13753,4468,8756,5.54
13754,1572,4967,1.53
13755,512,7159,17.19
13756,59,9612,8.26
13757,6265,8741,15.57
13758,4055,4611,17.05
13759,6574,2609,10.36
13760,5017,7409,6.30
13761,1265,6577,5.76
13762,3923,4214,14.72
13763,7480,7545,5.14
13764,6182,1889,4.94
13765,2760,8044,16.45
13766,5816,5760,5.46
13767,1206,759,16.72
13768,6687,7703,5.06
13769,4815,7973,1.94
13770,3453,3839,18.20
13771,3577,10476,17.40
13772,2246,6509,6.29
13773,6416,6399,6.15
13774,540,9211,16.88
13775,5677,1229,9.91
13776,623,10262,4.15
13777,1758,7334,8.98
13778,1028,5141,3.75
13779,1973,4680,18.73
13780,3816,10041,16.23
13781,4379,2302,13.65
13782,5089,9128,17.39
13783,6199,6344,15.00
13784,958,3853,6.07
13785,3349,113,4.58
13786,3064,8243,7.23
13787,384,555,5.47
13788,7412,5568,0.42
13789,2086,896,4.62
13790,3071,1864,2.11
13791,4387,3052,0.00
13792,3473,11063,4.86
13793,3820,2662,13.42
13794,5461,7303,7.34
13795,3920,6967,0.38
13796,7247,6871,13.64
13797,3826,7198,15.87
13798,2706,10188,15.20
13799,4600,6171,14.83
13800,5113,8019,0.07
13801,5203,3195,15.03
13802,6088,6236,8.96
13803,3139,1155,9.11
13804,971,8629,0.52
13805,1038,3362,16.51
13806,4978,10868,19.68
13807,3441,563,19.35
13808,7,6473,14.87
13809,2549,2686,7.80
13810,507,9442,5.47
13811,3734,9794,17.07
13812,1489,3758,14.47
13813,1695,7406,6.41
13814,2177,3737,10.04
13815,2646,3048,12.81
13816,3293,5978,18.15
13817,5536,7040,11.86
13818,233,6339,13.24
13819,391,8960,8.16
13820,5013,1544,13.64
13821,3229,926,1.86
13822,4466,10566,4.29
13823,2053,5031,5.42
13824,5630,10966,3.13
13825,1746,2904,2.95
13826,5959,9100,5.62
13827,854,6870,3.65
13828,7476,4152,0.44
13829,2917,1678,13.23
13830,6228,3021,14.44
13831,4651,5178,13.15
13832,6666,7257,19.60
13833,974,3627,11.36
13834,4747,8069,10.36
13835,1894,641,13.65
13836,1869,7137,13.20
13837,6159,2975,17.14
13838,304,2734,5.26
13839,2962,9339,0.26
13840,3625,5959,3.79
13841,1235,8474,18.11
13842,2872,2489,7.80
13843,7160,1230,7.16
13844,1483,9708,8.30
13845,1497,2817,1.72
13846,5561,1773,6.33
13847,3316,1538,11.57
13848,2613,9566,5.48
13849,5265,5402,0.03
13850,3728,9903,17.04
13851,6508,9754,5.29
13852,5088,9080,19.09
13853,3626,1834,13.35
13854,6386,10673,7.96
13855,3667,2706,1.12
13856,6391,8261,0.65
13857,1558,5967,1.73
13858,5303,7843,10.42
13859,3813,1107,6.62
13860,3256,6923,6.74
13861,2217,3530,3.20
13862,5511,867,16.18
13863,128,7643,10.93
13864,4611,9036,11.11
13865,3915,8819,0.63
13866,5547,1294,6.98
13867,2599,10066,5.27
13868,2073,1782,8.50
13869,6746,6599,1.07
13870,7345,7907,16.99
13871,7137,1491,6.74
13872,7352,3475,0.96
13873,257,5981,9.27
13874,3116,2041,12.08
13875,4818,5537,6.33
13876,7208,3423,18.95
13877,6288,7978,12.35
13878,198,493,18.19
13879,5658,8541,17.16
13880,4371,397,11.21
13881,883,8288,7.94
13882,935,4210,4.54
13883,1861,10465,11.72
13884,801,3346,10.18
13885,4697,186,8.31
13886,434,7552,8.92
13887,3962,1890,7.21
13888,3616,7050,13.93
13889,6590,4722,8.41
13890,5446,1514,7.81
13891,5188,6605,2.95
13892,3994,10507,3.93
13893,3227,6299,0.23
13894,3555,10653,15.40
13895,5552,4383,4.64
13896,2428,3005,10.64
13897,1818,502,15.61
13898,6274,6663,16.58
13899,1756,7940,18.57
13900,2902,3156,7.17
13901,5800,6435,0.30
13902,1436,1805,18.31
13903,2625,6610,4.39
13904,3019,6404,10.46
13905,709,8034,19.58
13906,1369,2832,18.36
13907,7030,9064,12.93
13908,3831,8271,10.76
13909,5916,7418,5.59
13910,3193,1716,16.46
13911,6518,5660,4.65
13912,291,9972,13.67
13913,4943,2574,19.98
13914,33,3994,12.60
13915,532,4991,7.06
13916,4473,2121,4.30
13917,7036,107,11.51
13918,531,4158,17.94
13919,5726,6382,1.55
13920,2983,5313,1.35
13921,4078,4100,8.92
13922,837,7445,11.16
13923,4112,7519,11.00
13924,5075,10511,14.21
13925,1963,2031,3.46
13926,6774,617,12.89
13927,2750,4206,11.45
13928,5587,2783,17.42
13929,2698,51,9.76
13930,997,8670,8.66
13931,2758,7753,6.99
13932,6260,10220,12.70
13933,4992,1232,9.00
13934,1050,8997,12.10
13935,4009,9411,18.86
13936,7276,8785,17.45
13937,2670,2037,8.66
13938,3135,10895,6.64
13939,4652,5389,6.05
13940,383,8517,11.54
13941,3762,9091,5.11
13942,1856,11096,9.89
13943,3418,10243,7.65
13944,3044,6525,19.27
13945,2037,11125,8.65
13946,2457,7023,16.42
13947,4718,2715,15.35
13948,868,1698,1.53
13949,2133,1662,18.35
13950,2833,1023,5.54
13951,2636,5681,8.59
13952,4845,4486,6.49
13953,7008,5823,18.54
13954,7006,3684,11.28
13955,2936,3290,9.45
13956,5442,1555,19.01
13957,7210,3473,4.74
13958,7131,1313,19.09
13959,3,10562,10.17
13960,5291,4108,0.61
13961,5869,4671,4.69
13962,2768,7797,3.75
13963,1219,6649,18.61
13964,405,4428,14.81
13965,5111,6574,8.35
13966,3541,11029,16.38
13967,2659,1070,4.87
13968,7294,6323,16.91
13969,7521,1733,6.99
13970,1677,7932,1.32
13971,3922,8821,10.47
13972,906,6130,0.27
13973,3317,127,14.73
13974,521,8195,2.68
13975,2216,8660,14.94
13976,5488,5610,1.74
13977,5254,9207,4.64
13978,2115,7755,13.00
13979,6921,4404,1.25
13980,6671,3147,8.30
13981,7042,3643,16.52
13982,2191,5060,9.25
13983,2394,7292,18.54
13984,5993,7100,19.94
13985,6627,7139,14.76
13986,421,7957,3.39
13987,657,5766,9.36
13988,4952,2912,13.77
13989,1457,2158,3.35
13990,5859,5762,5.05
13991,3508,3834,1.09
13992,5732,8242,0.94
13993,5101,9788,14.49
13994,2451,5545,8.97
13995,1509,8935,1.52
13996,1151,8583,7.67
13997,4865,5136,17.52
13998,5279,2091,3.06
13999,7240,2428,19.83
14000,7173,8214,16.33
14001,3101,6122,3.15
14002,4706,6694,15.43
14003,1673,10253,10.56
14004,4623,521,3.68
14005,3323,9674,4.59
14006,6760,4324,19.18
14007,7321,11012,2.37
14008,4604,1704,4.97
14009,1595,10146,2.65
14010,3986,6256,3.41
14011,885,4511,15.12
14012,6645,5857,6.24
14013,2150,8802,4.42
14014,3663,1897,0.50
14015,3949,8628,15.63
14016,3763,9602,1.14
14017,2557,9500,12.98
14018,1568,10014,15.73
14019,2544,3039,8.44
14020,5605,7176,4.45
14021,724,2816,8.74
14022,4442,2458,18.82
14023,5236,4083,11.62
14024,1764,7244,14.73
14025,7281,1339,0.57
14026,4562,1153,0.55
